700,as at time no notice of pro rata borrowing or notice of competitive bid borrowing in respect of such designated subsidiary outstanding such subsidiary ’s status as
701,with section616
702,that such termination not affect right of any party to sue for any breach by any other party or
703,as defined in acquisition agreement under limited guarantee in respect of any of its obligations thereunder ethe seller or any of its affiliates or any person claiming by through or on behalf or for benefit of any of foregoing asserting claim against investor or any nonrecourse party under or in connection with limited guarantee or acquisition
704,that this agreement terminates cancels any all understandings oral or written agreements implied or otherwise between parties which may not specifically referenced in this
705,that without prior written consent of majority holders no grantor may assign this security agreement or any of its rights under this security agreement or delegate any of its duties or obligations under this security agreement any such attempted assignment or delegation shall null
706,unless terminated earlier under section 4 5 or 6 below an awardee ’s rights under this award agreement with respect to suas issued under this award agreement shall terminate at time such suas are converted into shares of common
707,to
708,under trust
709,after it receives written notice of termination from any loan guarantor notwithstanding receipt of any such notice each loan guarantor continue to liable to lenders for any guaranteed obligations created assumed or committed to prior to fifth day after receipt of notice all subsequent renewals extensions modifications amendments with respect to or substitutions for all or any part of such guaranteed obligations nothing in this section 1008 shall deemed to constitute waiver of or eliminate limit reduce or otherwise impair any rights or remedies administrative agent or any lender may have in respect of any default or event of default that shall exist under clause o of article vii hereof as result of any such notice of
710,that xnothing set forth in this section52 shall relieve any party from liability for any fraud or willful material breach of this agreement prior to termination hereof ythe provisions of this articlev other than section511 shall survive any termination of this agreement representations warranties herein shall not survive termination of this
711,to management agreement
712,as provided in section 28 iisection 31 of this agreement shall not terminatenothing herein shall relieve any party from any liability for breach of any of agreements set forth in this
713,with treasury regulation section
714,of any
715,unless termination occurred as result of sublessors default or breach under prime
716,on such
717,with this section 3
718,as
719,if consultant breaches or threatens to breach section
720,that nothing herein relieve any party from liability for any willful breach hereof prior to time of termination each party entitled to any remedies at law or in equity to recover losses liabilities or damages arising from such breach gty shall promptly notify undersigned of termination of business combination agreements promptly after termination
721,unless terminated earlier under section4 5 or 6 below an awardee ’s rights under this award agreement with respect to suas issued under this award agreement shall terminate at time such suas are converted into shares of common
722,with their respective
723,with 26 cfr section 1409a3u4ix other applicable
724,that such automatic termination shall not affect accrual or payment with respect to stock appreciation rights provided for herein with respect to such acquisition event or rights or obligations of company or participant hereunder in respect of such stock appreciation
725,as provided in
726,for any or no reason upon thirty 30 days
727,if initial purchasers shall decline to purchase securities for any reason permitted under this
728,under trust
729,if plan terminated company shall terminate plan in accordance with provisions permitting plan termination under section409a of
730,as result
731,as such holder ceases to hold or beneficially own any registrable securities provided that provisions of sections10 11 this section 13 shall survive such
732,that landlord has good right to lease premises in manner provided herein tenant shall entitled tenant keeping all covenants on tenant ’s part as herein contained to occupy possess enjoy said premises during term aforesaid without hindrance or molestation from landlord or any person claiming by from or under landlord subject however to terms conditions of this lease to all easements encumbrances restrictions now or hereafter of record
733,of their common
734,if no designated beneficiary survives executive executive ’s estate shall deemed to executive ’s
735,
736,if executive
737,that one year one day after date upon which all obligations payments under securitized financing have been paid in full it not to fullest extent permitted by applicable law indenture trustee shall not have power to institute against or join any person in instituting against uti beneficiary general partner of uti beneficiary that partnership or managing member of uti beneficiary that limited liability company vehicle trustee vehicle trust any special purpose affiliate general partner of any special purpose affiliate that partnership or managing member of any special purpose affiliate that limited liability company that holds beneficial interest in vehicle trust transferee transferor issuer indenture trustee or any affiliate or beneficiary of same any bankruptcy reorganization arrangement insolvency or liquidation proceeding or other proceedings under any united states federal or state bankruptcy or similar
738,unless otherwise required by applicable law in lender ’s sole absolute discretion neither lender ’s acceptance of an amount that less than all amounts then due payable nor lender ’s application of such payment in manner authorized constitute or deemed to constitute either waiver of unpaid amounts or an accord satisfaction notwithstanding application of any such amount to indebtedness borrower ’s obligations under this loan agreement note all other loan documents remain
739,that 1 representations warranties set forth herein exhibits attached hereto are accurate true correct on as of such date 2 neither transactions contemplated hereby or by any other loan document cause or result in any violation of or creation of any right in third parties under provisions of any laws restricting or otherwise regulating use application or distribution of corporate funds assets 3 no event of default nor any event which upon notice or lapse of time or both would constitute such an event of default
740,as committee shall impose to have common shares otherwise issuable under plan withheld by company or b to deliver to company previously acquired common shares through actual tender or attestation in either case for greatest number of whole shares having fair market value on date immediately preceding date of vesting not in excess of amount required to satisfy withholding tax
741,of credit
742,in currency
743,for fiscal years
744,that to extent that guarantor shall have paid more than its proportionate share of any payment made hereunder such guarantor shall entitled to seek receive contribution from against any other guarantor hereunder which has not paid its proportionate share of such payment each guarantor ’s right of contribution shall subject to terms conditions of section23 provisions of this section22 shall in no respect limit obligations liabilities of any guarantor to any guaranteed party each guarantor shall remain liable to such guaranteed party for full amount guaranteed by such guarantor
745,in material adverse
746,except i to hedge risks arising in ordinary course of business ii any hedging agreement entered into by securitization subsidiary in connection with permitted abs transaction in each case not for speculative
747,as determined by
748,to lc issuer administrative agent each
749,as defined in plan such earliest date vesting date stock option shall vest become exercisable on vesting dateeach equity award shall have additional terms set forth in award agreement relating to
750,in any
751,that such liens continue to secure obligations under loan documents subject to terms
752,as amended hereby understands that notes security interests granted to investors under security agreement with respect to notes are junior to security interests granted to investors in credit facility by entering into this amendment investor consents to such prior interests of lenders under credit
753,that such conditions are satisfied at such time bsuch reallocation does not cause commitment percentage of total outstandings of any nondefaulting lender to exceed such nondefaulting lender ’s commitment no reallocation hereunder shall constitute waiver or release of any claim of any party hereunder against defaulting lender arising from that lender having become defaulting lender including any claim of nondefaulting lender as result of such nondefaulting lender ’s increased exposure following such
754,if proceeds of any sale or other disposition of collateral are insufficient to pay its obligations reasonable fees disbursements of any attorneys employed by collateral agent to collect such
755,as set forth in section 41 predicated upon company ’s reliance that purchaser comply with provisions of this
756,of its
757,for three 3 years
758,that mla benefiting directly from extension of credit to ambase provided under this note ambase hereby further agrees to cause mla to grant to richard bianco first priority security interest in mortgage on companys building at 100 putnam green greenwich ct 06830 building which wholly owned by mla as security for all indebtedness under this
759,as ipermitted by terms of any loan document or iias result of release of such security interest in accordance with terms of any loan
760,on date
761,as you shall determine subject to business needs of company vacation shall otherwise subject to policies of company as in effect from time to
762,if any as investor receives full payment pursuant to this section 8 no such rescission or annulment shall affect any subsequent event of default or impair any right consequent
763,as shall reasonably necessary from time to time to give full effect to this agreement loan documents transactions contemplated thereby b to perfect protect liens security interests created by this agreement andor loan
764,that any judicial action brought with respect to provisions of sections 5 or 6 of these terms conditions may filed in united states district court for middle district of florida or in circuit court of brevard county florida hereby consents to jurisdiction of such courts waives any objection heshe may now or hereafter have to such
765,that syndication provisions borrower ’s holdings
766,in such amounts as reasonably determined by
767,on revolving credit commitment termination
768,under pbrsrs are considered
769,if any accruing after termination of executive ’s employment shall cease upon such termination in event of termination of executive ’s employment with company except in event of violation of applicable law by company relating to executive ’s employment or termination thereof executive ’s sole remedy shall to receive payments benefits described in this section 3 plus any payments due to executive under retention plan any payments due to executive under cic severance agreement defined
770,if such documents are not in strict compliance with terms of such letter of
771,as to maintain such respective
772,as provided in section 10
773,as provided herein facility fee
774,of
775,in agreed currencies each
776,until closing orearlier termination of this agreement i remove property from market cease refrain from any all negotiations with any other prospective purchasers of property ii advise purchaser of any negotiations with current or potential tenants at
777,to this agreement or transactions contemplated
778,after any conversion date maker deliver to payee i certificate or certificates representing number of shares being acquired upon conversion of principal amount of this note any interest accrued thereunder being converted pursuant to conversion notice subject to limitations set forth in section 3 hereof ii an endorsement by maker of loan schedule acknowledging remaining outstanding principal amount of this note plus all accrued unpaid interest thereon not converted an
779,as restricted subsidiary by providing written notice thereof to administrative agent provided that aimmediately prior to after giving effect to such designation no default or event of default shall have occurred continuing bin case of any designation of restricted subsidiary as an unrestricted subsidiary iany subsidiary so designated does not directly indirectly or beneficially own any capital stock or indebtedness of or own or hold any lien on any property or assets of borrower or any of its restricted subsidiaries iineither borrower nor any of its restricted subsidiaries shall at any time directly or indirectly liable for any indebtedness that permits holder thereof to with passage of time or notice or both declare default thereon or cause payment thereof to accelerated or payable prior to its stated maturity upon occurrence of default with respect to any indebtedness lien or other obligations of any unrestricted subsidiary including right to take enforcement action against such unrestricted subsidiary iiiany such designation shall constitute an investment on date of such designation in an unrestricted subsidiary in an amount equal to sum of xthe fair market value of equity interest in subsidiary to designated as an unrestricted subsidiary held by any credit party or restricted subsidiary without duplication ythe aggregate principal amount of any indebtedness owed by such subsidiary to any credit party or restricted subsidiary immediately prior to such designation ivsuch subsidiary shall have been or promptly designated an
780,that without such representations warranties of company made hereunder subscribers would not enter into this
781,whether written oral however this agreement does not nullify or otherwise affect any prior equity awards granted to executive this agreement shall not subject to modification or amendment by any oral representation or any written statement by either party except for dated writing signed by executive
782,unless participant has prior to grant of an award submitted an election to defer receipt of award in accordance with deferred compensation plan approved by
783,of law
784,as borrower obligations of each signatory shall joint
785,by committee fails to so comply same shall deemed null void to extent permitted by law deemed advisable by
786,as when due payable all other amounts liabilities obligations which tenant assumes or agrees to pay under this lease in event of any failure on part of tenant to pay any of those items referred to in previous sentence tenant also promptly pay discharge every fine penalty interest cost which may added for nonpayment or late payment of same collectively items referred to in first two sentences of this section22 are referred to as
787,whether based on contract tort or otherwise arising out of or relating to this master confirmation or actions of counterparty or citi or its affiliates in negotiation performance or enforcement
788,to subject
789,as required by law regulation or court order unless until this document filed by company with securities exchange
790,in all material
791,as indicated in this agreement there are no finders no parties shall responsible for payment of any finders ’ fees neither principal nor company nor any of their respective directors officers or agents on their behalf have incurred any obligation or liability contingent or otherwise for brokerage or finders ’ fees or agents ’ commissions or financial advisory services or other similar payment in connection with this agreement each party shall indemnify other party for any breach of representations made in this section
792,in plan this
793,if any earned upon attainment of performance goal such certification shall final conclusive binding on participant on all other persons to maximum extent permitted by
794,with company including calendar year ending december 31 2019 executive eligible to receive cash bonus
795,with each such repayment applied first to principal amount of outstanding revolving credit loans second with respect to any letters of credit then outstanding payment of cash collateral into cash collateral account opened by administrative agent for benefit of revolving credit lenders in an amount equal to such excess such cash collateral to applied in accordance with section
796,if borrowers have not in fact made such payment then lc issuer or each applicable lender as applicable severally agrees to repay to administrative agent forthwith on demand amount so distributed to lc issuer or such lender with interest thereon for each day from including date such amount distributed to it to but excluding date of payment to administrative agent at greater of federal funds rate rate determined by administrative agent in accordance with banking industry rules on interbank
797,unless until participant has become holder of record of such shares of stock no adjustments shall made for dividends in cash or other property distributions or other rights in respect of any such shares of stock except as otherwise specifically provided for in plan or this
798,if
799,of an antecedent
800,to
801,as set forth in definition of required
802,to such
803,of loan agreement or other loan
804,to such
805,that idollar deposits are not being offered to banks in london interbank eurodollar market for applicable loan amount or interest period or iiadequate reasonable means do not exist for determining libor for interest period or bagent or required lenders determine for any reason that libor for interest period does not adequately fairly reflect cost to lenders of funding loan each of clause aand b
806,as set forth in or incorporated by reference into sec documents filed with sec on or after december 31 2017 but prior to date hereof there are no agreements or arrangements under which company or any of its subsidiaries obligated to register sale of any of their securities under securities act company has made available to holder true correct complete copy of company ’s certificate of incorporation bylaws from august 3 2017 to time of execution of this agreement company has not issued or sold any common stock or common stock equivalents at price or exercise conversion or exchange price as applicable per share of common stock less than 426 other than in respect of an exempt
807,if any proceeding shall brought or asserted against any person entitled to indemnity hereunder an
808,of this agreement each such date an
809,whether under this agreement or otherwise with regard to your employment with cbs andor its subsidiaries as applicable shall subject to applicable provisions of any clawback policy implemented by cbs from time to time including any policy implemented pursuant to doddfrank wall street reform consumer protection act any rules or regulations promulgated
810,under section212 or 215 iiiany lender
811,unless after prepayment of revolving loans lc borrowings total revolving outstandings exceed revolving facility at such
812,for company to access materials on which you worked or to continue in its
813,to transactions contemplated by this
814,to hereof or as agent may otherwise reasonably
815,of
816,if executive ’s employment terminated by reason of executive ’s death during employment period this agreement shall terminate without further obligations to executive ’s legal representatives under this agreement other than payment or provision of ithe accrued obligations iithe other benefits iii subject to delivery of an executed release from executive ’s legal representatives prior to release deadline timebased award vesting benefits performance award vesting benefits postemployment health care benefits pro rata bonus term
817,with
818,in cash applied to satisfy tax withholding requirements company not pay out any fractional
819,
820,with accrued unpaid interest thereon all other obligations then due
821,as company was required by law or regulation to file such material on timely basis or has received valid extension of such time of filing has filed any such sec reports prior to expiration of any such extension as of their respective dates or to extent corrected by subsequent amendment company ’s annual report on form 10k for fiscal year ended december 31 2015 all other reports of company filed with commission pursuant to exchange act from january 1 2016 through date of this agreement including exhibits thereto documents incorporated by reference therein being collectively referred to herein as
822,by salvaging old building
823,that depending on my country of residence i may subject to certain foreign asset andor account reporting requirements which may affect my ability to acquire or hold shares of common stock under espp in brokerage or bank account outside of my country of residence further i may required to report such amounts assets or transactions to tax or other authorities in my country i also may required to repatriate sale proceeds or other funds received as result of my participation in espp to my country through designated bank or broker andor within certain time after receipt in addition i may subject to tax payment andor reporting obligations in connection with any income realized under espp andor from sale of shares of common stock i acknowledge i am responsible for ensuring compliance with such regulations should speak with personal legal tax advisors as applicable regarding this
824,of
825,as set forth immediately below buyer ’s name on signature pages
826,of
827,as required for partnership to achieve its purposes or to allow for an orderly termination liquidation of partnership ’s investments provided further that term of partnership shall terminated partnership shall dissolved upon sale of substantially all of partnership ’s
828,that such protective order or other remedy not obtained then executive only make such statements or representations which he advised by counsel legally required cooperate with employer in employer ’s efforts to obtain reliable assurance that confidential treatment accorded to any such statements or
829,by which borrower master tenant are legally
830,that cash collateral shall not released but instead held to support future anticipated fronting exposure or other
831,if party
832,than those expressly contained
833,to section 213
834,for
835,unless such settlement compromise or consent includes an unconditional release of each indemnified party from all liability arising or that may arise out of such claim action or
836,by
837,as to amount of such payment or liability delivered to any lender by administrative agent shall conclusive absent manifest error each lender hereby authorizes administrative agent to set off apply any all amounts at any time owing to such lender under any loan document or otherwise payable by administrative agent to lender from any other source against any amount due to administrative agent under this paragraph
838,of parties hereto their respective successors
839,with faa registration number n345xb
840,as to result in any material liability to pbgc b engage in any
841,by
842,
843,in
844,of initial timeshare loans qualified substitute timeshare loans together
845,as would not individually or in aggregate have material adverse effect no erisa termination event has occurred or b each plan has been established administered in accordance with its terms in compliance with applicable provisions of erisa code other applicable laws rules
846,to you amount owed by you
847,if any amount other than amounts as to which foregoing sentence applicable payable by borrower under loan documents not paid when due upon written notice by administrative agent which notice administrative agent may give in its discretion shall give at direction of required lenders such amount shall bear interest payable on demand at rate per annum equal to default
848,in full force
849,than permitted
850,as used at time at which it added to borrowing base property from time to time
851,if dispute arises between parties concerning meaning or interpretation of any provision of this agreement then defaulting party or party not prevailing in such dispute shall pay any all costs expenses incurred by other party on account of such default andor in enforcing or establishing its rights hereunder including without limitation arbitration or court costs attorneys ’ fees disbursements any such attorneys ’ fees other expenses incurred by either party in enforcing judgment in its favor under this agreement shall recoverable separately from in addition to any other amount included in such judgment such attorneys ’ fees obligation intended to severable from other provisions of this agreement to survive not merged into any such
852,for option
853,as permitted under operating
854,that conditions set forth in this section 52 have been satisfied as of closing date ii an officer ’s certificate demonstrating calculation of leverage ratio on pro forma basis after giving effect to loans other transactions on closing
855,as now conducted iiiis duly qualified to do business in good standing in each jurisdiction where such qualification required except where failure to so qualified could not reasonably expected to result in material adverse
856,as provided for in any policy or plan that board may
857,that an underwritten offering has been requested
858,as provided in articlev of base
859,under any state or federal law all other portions provisions not deemed void or voidable shall given full force
860,in security agreement or credit
861,that prior to such date executive shall not have returned to fulltime performance of executives
862,if employee violates provisions of any of preceding paragraphs of this section1 employee shall continue to bound by restrictions set forth in such paragraph until period of one year has expired without any violation of such
863,for any environmental
864,although such obligations may unmatured rights of each lender under this section are in addition to other rights remedies including other rights of setoff which such lender may
865,in definition
866,that loans made by it to any borrower evidenced by promissory note in such event relevant borrower shall prepare execute deliver to such lender promissory note payable to such lender its registered assigns in form approved by administrative agent thereafter loans to such borrower evidenced by such promissory note interest thereon shall at all times including after assignment pursuant to section 1004 represented by one or more promissory notes in such form payable to such payee its registered
867,as amended restated supplemented or otherwise modified from time to time
868,as representatives of parent may take actions listed in clauses bthrough eof this section13 to extent parent ’s representatives would permitted to take such actions pursuant to section54 of merger
869,if company has no subsidiaries all other references to subsidiaries or any of them in transaction documents shall
870,if employee ’s employment hereunder terminated as result of application of paragraph 5c then for period of one 1 year after effective date of termination employee agrees not to compete directly or indirectly including as an officer director partner employee consultant independent contractor or more than 5 equity holder of any equity with employer in any way concerning ownership development or management of any gaming operations or facility within 75mile radius of any gaming operations or facility with respect to which employer or any of its affiliates owns or renders substantial paid consulting or management services at time of termination notwithstanding foregoing this provision not apply to metropolitan area of las vegas
871,that such payments are being contested in good faith by tenant in accordance herewith specifying portion of leased property to which such payments
872,to this section 8b
873,if such transfer can not accomplished to have such case dismissed without
874,as set forth herein in plan in lp
875,that damages may not an adequate remedy for breach of this article7 that accordingly either party shall entitled to seek injunctive or other equitable relief to prevent disclosure of its confidential
876,of parties
877,under this plan or having been so selected to selected to receive future
878,whether considered in proceeding in equity or at law e all liens created under loan documents continue to first priority subject only to permitted liens perfected liens f execution delivery of this amendment not contravene or result in violation of any material contract or agreement to which borrower
879,that there shall more than one lc issuer hereunder each reference to
880,as condition of employment physician agrees to bound by covenant not to compete covenant not to solicit described in attachment c which attached to incorporated in this
881,if earlier upon executives death remaining installment payments shall begin on such date in accordance with schedule provided in this agreement to extent permitted by section 409a each payment hereunder shall deemed to separate payment for purposes of section 409a of
882,as an agent of borrower shall maintain at one of its offices in pittsburgh pennsylvania copy of each assignment assumption delivered to it or equivalent thereof in electronic form register for recordation of names addresses of lenders commitment of principal amounts stated interest of loans owing to each lender pursuant to terms hereof from time to time
883,that as of each closing date representations warranties herein contained statements contained in all certificates heretofore or simultaneously delivered by any party to another pursuant to this agreement shall in all material respects true
884,of this agreement plan shall govern
885,of this note must an
886,of exhibita
887,in applicable
888,of inside information insider
889,to state material fact or any fact necessary to make statements contained therein not materially
890,if
891,of any
892,that this agreement shall construed according to governed by laws of state of colorado without regard to principles of conflicts of law except to extent governed by ucc ii consents to personal jurisdiction in state of colorado in state united states courts in city of denver colorado iii consents to venue in city of denver colorado for all actions proceedings with respect to this agreement transfer agreement note waives any right it may have to assert doctrine of forum non conveniens or to object to venue to extent any proceeding brought in accordance with this section
893,of binding upon executive ’s heirs legal
894,into law october26 2001
895,as specified by parent borrower voluntary prepayments on revolving obligations us term loans canadian term loans paid by administrative agent to revolving lenders term loan lenders as case may ratably in accordance with their respective interests
896,of loan agreement each an
897,to deferred
898,of this agreement commitment shares
899,on exhibit
900,of aggregate revolving commitments commitment fee
901,to any applicable abandoned property escheat or similar
902,that such shares were not outstanding as of close of business on record date for such stock
903,to seller ’s business or its assets that have not been disclosed to buyer buyer has undertaken all reasonable due
904,if requested borrower executes deliver to administrative agent nonreliance letter in satisfactory
905,as provided in this agreement no other compensation salary bonus payments severance payments equity debt or option grants or any other amounts are due owing to executive from company either in connection with executive ’s employment or otherwise or pursuant to any other agreement or
906,with transactions contemplated by this
907,for any such claim company has not executed waiver with respect to statute of limitations relating to assessment or collection of any foreign federal state or local tax none of company ’s tax returns presently being audited by any taxing
908,of applicable financial
909,that all or some of its payment of cobra premiums are discriminatory under internal revenue code any remaining cobra payments shall instead paid to you as additional severance pay over same period that subsidy would have been provided after expiration of severance period you have right to continue your medical dental insurance solely at your own cost pursuant to provisions of consolidated omnibus budget reconciliation act of 1985 cobra to extent you your qualified beneficiaries remain
910,if any such notice given amount specified in such notice shall due payable on date specified therein together with accrued interest to such date on amount prepaid amounts to applied in connection with prepayments made pursuant to this section 25 shall applied to prepayment of loans in accordance with section 212b partial prepayments of loans shall in an aggregate principal amount of 1000000 or whole multiple
911,of delaware its organizational identification number
912,that it has paid or that have been delivered to trustee for
913,by
914,as administrative agent may reasonably request dated as of first amendment effective date in form substance reasonably satisfactory to administrative
915,of parties only shall given no substantive or interpretive effect
916,as otherwise provided in this lease tenant shall at its sole cost expense comply with all environmental laws related to use of hazardous materials by tenant tenant ’s agents tenant shall obtain maintain any all necessary permits licenses certifications approvals appropriate or required for use handling storage disposal of any hazardous materials used stored generated transported handled blended or recycled by tenant on premises landlord shall have continuing right without obligation to require tenant to obtain to review inspect any all such permits licenses certifications approvals together with copies of any all hazardous materials management plans programs any all hazardous materials risk management pollution prevention programs any all hazardous materials emergency response employee training programs respecting tenant ’s use of hazardous materials upon request of landlord tenant shall deliver to landlord narrative description explaining nature scope of tenant ’s activities involving hazardous materials showing to landlord ’s satisfaction compliance with all environmental laws terms of this
917,as set forth in section 4b of
918,that such lender entitled to receive pursuant to this section shall delivered to applicable borrower shall conclusive absent manifest error applicable borrower shall pay such lender amount shown as due on any such certificate within ten 10business days after receipt
919,of plan provided however an references to
920,that an ownership interest therein can not perfected by filing of financing statement in favor of issuer which security interest prior to all other liens other than permitted liens enforceable as such against all other creditors of purchasers assignees from
921,for
922,that such investor has been advised that rule 144 permits resales only under certain circumstances such investor understands that to extent that rule 144 not available such investor unable to sell any securities without either registration under securities act or existence of another exemption from such registration
923,in such equity
924,under this
925,of this
926,as otherwise expressly set forth in employment agreement this agreement this exhibita as of effective date there are no other restrictive covenants that would restrict participant ’s activities following his termination of
927,that executive has complied with this
928,as company may request to reflect such
929,that executive required to give company at least thirty 30 days advance written notice of any resignation of executive ’s employment notwithstanding any other provision of this agreement provisions of this section 7 shall exclusively govern each party ’s rights obligations upon executive ’s termination of employment with company its
930,by lender
931,as specifically provided in this paragraph 7 all other rights executive may have to compensation benefits from company or its affiliates shall terminate immediately upon termination
932,that no party hereto shall released from any breach of this agreement that occurred prior to such
933,of this section 7 term
934,as borrower may reasonably request all at sole cost expense of
935,except to extent provided
936,than contingent indemnification
937,for all debts liabilities obligations of partnership shall have been distributed to partners in manner provided for in this article ix certificate shall have been cancelled in manner required by
938,that effective on date hereof but subject to section13 hereof ithe additional call option transaction shall automatically terminate all of respective rights obligations of parties under additional call option confirmation shall terminated cancelled extinguished iithe number of options under base call option transaction shall reduced to 11500 iiiin connection therewith dealer shall required to pay to company cash settlement amount on payment date pursuant to sections 3 4
939,as any registrable securities remain 5c 7 8 9 10 11 12 13 15 16 17 18 19 shall survive termination of this
940,that initial shelf registration statement filed pursuant to this agreement declared effective by
941,as required by this section
942,of appraisal rights 17 public announcement 110 related party agreements 111 further assurances article ii this article vi shall survive such termination
943,as shall reasonably requested by grantor to effect termination release of liens security interests in favor of secured party affecting
944,after cornwall nominee ceases to director on board cornwall nominee shall entitled to resign from board at any time in his or her
945,in whole or
946,of parties hereto iiby advisor upon ninety 90days
947,to section
948,that no such termination affect right of any party to sue for any breach by any other party or
949,as all of obligations owing to nmc are indefeasibly paid satisfied in
950,with its terms
951,on may 15 2016
952,of their respective stockholders officers directors affiliates agents or
953,unless sellers provide written notice to administrative agent or administrative agent provides written notice to sellers not less than ten 10 business days prior to expiration of thenapplicable term that such person does not intend to extend term of this agreement in addition i administrative agent buyers or sellers may terminate this agreement for convenience at any time by thirty 30 days
954,as otherwise provided in this
955,as required by credit agreement no commitments of lender which would give rise to any secured obligations are
956,that closing shall not have occurred with respect to buyer on or before ten 10 trading days from date hereof due to company ’s or buyer ’s failure to satisfy conditions set forth in sections 6 7 above nonbreaching party ’s failure to waive such unsatisfied conditions nonbreaching party shall have option to terminate this agreement with respect to such breaching party at close of business on such date by delivering written notice to that effect to each other party to this agreement without liability of any party to any other
957,of an adverse amendment iiithe
958,as follows i seven 7 days after receipt of written notice of termination from either party for any
959,that such termination not affect right of any party to sue for any breach by any other party or
960,if an event of default with respect to any party such defaulting party
961,as defined
962,during any 180day
963,if
964,in form reasonably acceptable to borrower administrative
965,whether or not such defaults are
966,that in judgment of placement agent material adverse makes it impracticable or inadvisable to proceed with offering sale or delivery of notes on terms in manner contemplated by this agreement time of sale information or offering
967,if prior to expiration of transition period executive ’s employment ends due to i executive ’s termination by company with or without cause or ii executive ’s death or disability applicable terms of employment agreement shall govern such termination this agreement shall terminate executive may not resign for good reason during transition period at conclusion of transition period executive ’s employment with company shall automatically terminate constitute executive ’s resignation form any director andor officer positions in accordance with section 47 of employment
968,in each such case
969,that no such termination affect right of any party to sue for any breach by any other party or
970,as board may
971,until all obligations are paid or performed in
972,until earlier to occur of aits termination by written agreement of undersigned parties hereto other than company or their respective successors in interest bits termination by unanimous written consent of all stockholders of company cthe dissolution liquidation or winding up of company dthe occurrence of an ipo ethe consummation of an approved sale in which for whatever reason all of stockholder group members participate either as dragging stockholders or dragalong sellers this article vi shall survive any termination of this
973,of this
974,if any as of date of termination of plan thereafter participant responsible for all future premiums company shall have no involvement whatsoever direct or indirect in such insurance policy or
975,that in case of any event described in section 901 g section 901h section 901i or section 901k above termination date shall deemed to have occurred automatically upon occurrence of such event upon any such declaration or automatic occurrence administrative agent shall have in addition to all other rights remedies under this agreement or otherwise all other rights remedies provided under ucc of applicable jurisdiction other applicable law all of which rights shall cumulative any proceeds from liquidation of collateral shall applied in order of priority set forth in section
976,as defined in casino lease in accordance with its terms ii empire developers fail to exercise purchase option prior to its expiration in accordance with terms conditions of purchase option agreement in which event this agreement shall terminate upon such termination neither party shall have any obligations to other hereunder under any other project document or any other agreement between parties hereto other than as expressly set forth in ground leases with respect to termination prior to commencement
977,to such
978,of cooperation
979,until no benefits remain
980,that any breach hereof prior to such termination shall survive such termination notwithstanding preceding sentence section 8 shall survive any termination of this
981,as practicable after end of consulting term iiconsultant shall entitled subject to requirements of section4a to receive reimbursement for any reasonable expenses incurred in connection with performance of services prior to end of consulting term calculation of any base fee to paid to consultant under this section3b following termination of consulting term shall determined by multiplying 100000 by fraction numerator of which number of days commencing on first day of month in which such termination occurred ending on date of termination denominator of which number of days in
982,of merger agreement effects brushy adverse recommendation change such earlier date
983,in full facility committed sum may not increased or
984,with section
985,as borrower may reasonably request all at sole cost expense of
986,until i credit agreement has terminated pursuant to its express terms ii all of secured obligations have been paid in
987,for any
988,of option
989,that provisions of articles iii iv v vi ix agreements covenants of company investor set forth in article
990,after owning first ceases to own any registrable
991,if such termination occurs within ninety 90 days after first closing date then company shall pay to buyer as liquidated damages compensation for costs of being prepared to make funds available hereunder an amount equal to five percent 50 of amount of debentures purchased hereunder parties agree that amount payable to pursuant to this section 1117 reasonable calculation of buyer ’s lost profits in view of difficulties impracticality of determining actual damages resulting from an early termination of this
992,until earlier of xthe payment in full in dollars of all obligations satisfactory performance andor payment of all other obligations under margin loan documentation all commitments shall have terminated or expired or ythe date that one 1year following closing date such date
993,that all tax benefit payments have been made to stockholders ’ representative under this
994,under bankruptcy
995,of shareholder
996,with section
997,as
998,if at any time any payment in respect thereof of any secured obligation rescinded or must otherwise restored by any secured party or any guarantor upon bankruptcy or reorganization of borrower any guarantor or otherwise in connection with foregoing agents shall execute deliver to such guarantor or guarantor ’s designee at such guarantor ’s expense any documents or instruments which such guarantor shall reasonably request from time to time to evidence such termination
999,unless such amendment modification or waiver has been consented to by stockholder in writing prior to or simultaneously with such amendment modification or waiver provided however that isections8 through 19 shall survive any termination of this agreement iitermination of this agreement shall not relieve any party from liability for any breach of its obligations hereunder committed prior to such
1000,as applicable shall survive any termination of this
1001,as it relates to warrants terminate on such date on which all outstanding warrants have been exercised all provisions regarding indemnification warranty liability limits thereon shall survive termination or expiration of this warrant
1002,if appointment date has not occurred by april 30 2019 investor group shall have right following such date to terminate this agreement upon written notice to
1003,as
1004,of 2017b exchange
1005,
1006,under credit
1007,of both former dss
1008,as contemplated in disclosure package final memorandum exclusive of any amendment or supplement
1009,in full force
1010,as determined by administrator or company in their sole
1011,that in judgment of representative material adverse makes it impracticable or inadvisable to proceed with offering sale or delivery of securities on terms in manner contemplated by this agreement time of sale information offering
1012,that this agreement shall continue to apply to all sales made under distribution agreements prior to their
1013,if other party in breach of any material provision of this agreement but such termination shall not preclude any other legal or equitable remedy available to terminating
1014,that but for this article xi would accrue or arise prior to such alteration amendment repeal adoption or
1015,in pledged
1016,of
1017,with their respective
1018,if this agreement terminated pursuant to this section this agreement shall of no further force or effect no obligation right or liability shall arise
